ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-06-09T00:00:00.000000000Z,35,21,704646616,0.400000000,0.400000000,0.380000000,0.380000000,115,MSOX  260618C00004000
2026-06-09T00:00:00.000000000Z,35,20,704643558,0.140000000,0.140000000,0.100000000,0.100000000,7,MSOX  260618C00006000
2026-06-09T00:00:00.000000000Z,35,61,704644556,1.350000000,1.350000000,1.350000000,1.350000000,1,MSOX  260618C00003000
2026-06-09T00:00:00.000000000Z,35,37,704644556,1.450000000,1.450000000,1.450000000,1.450000000,3,MSOX  260618C00003000
2026-06-09T00:00:00.000000000Z,35,35,704643541,0.250000000,0.250000000,0.150000000,0.150000000,29,MSOX  260618C00005000
2026-06-09T00:00:00.000000000Z,35,35,704645535,1.970000000,1.970000000,1.970000000,1.970000000,20,MSOX  261120C00004000
2026-06-09T00:00:00.000000000Z,35,28,704648524,0.340000000,0.340000000,0.340000000,0.340000000,20,MSOX  260618P00004000
2026-06-09T00:00:00.000000000Z,35,21,704648524,0.250000000,0.250000000,0.250000000,0.250000000,1,MSOX  260618P00004000
2026-06-09T00:00:00.000000000Z,35,26,704645548,0.930000000,0.930000000,0.930000000,0.930000000,100,MSOX  260618P00005000
2026-06-09T00:00:00.000000000Z,35,27,704643541,0.260000000,0.260000000,0.260000000,0.260000000,2,MSOX  260618C00005000
2026-06-09T00:00:00.000000000Z,35,35,704648524,0.200000000,0.200000000,0.200000000,0.200000000,1,MSOX  260618P00004000
2026-06-09T00:00:00.000000000Z,35,37,687867965,0.500000000,0.500000000,0.500000000,0.500000000,5,MSOX  260717C00005000
2026-06-09T00:00:00.000000000Z,35,22,687868773,1.390000000,1.390000000,1.390000000,1.390000000,2,MSOX  260717P00005000
2026-06-09T00:00:00.000000000Z,35,20,687867204,0.750000000,0.750000000,0.750000000,0.750000000,5,MSOX  260717P00004000
2026-06-09T00:00:00.000000000Z,35,22,687867965,0.520000000,0.520000000,0.520000000,0.520000000,25,MSOX  260717C00005000
2026-06-09T00:00:00.000000000Z,35,35,687869953,19.150000000,19.150000000,19.150000000,19.150000000,1,MSOX  270115P00023000
2026-06-09T00:00:00.000000000Z,35,36,687870191,1.500000000,1.500000000,1.500000000,1.500000000,1,MSOX  260821C00003000
2026-06-09T00:00:00.000000000Z,35,35,704646616,0.600000000,0.600000000,0.380000000,0.380000000,37,MSOX  260618C00004000
2026-06-09T00:00:00.000000000Z,35,24,704646616,0.890000000,0.890000000,0.890000000,0.890000000,15,MSOX  260618C00004000
2026-06-09T00:00:00.000000000Z,35,36,704643541,0.140000000,0.140000000,0.140000000,0.140000000,30,MSOX  260618C00005000
2026-06-09T00:00:00.000000000Z,35,37,704647600,0.050000000,0.050000000,0.050000000,0.050000000,36,MSOX  260618P00003000
2026-06-09T00:00:00.000000000Z,35,37,704648524,0.200000000,0.200000000,0.200000000,0.200000000,100,MSOX  260618P00004000
2026-06-09T00:00:00.000000000Z,35,61,704646616,0.500000000,0.500000000,0.500000000,0.500000000,1,MSOX  260618C00004000
2026-06-09T00:00:00.000000000Z,35,21,704643558,0.090000000,0.090000000,0.090000000,0.090000000,2,MSOX  260618C00006000
2026-06-09T00:00:00.000000000Z,35,20,704643541,0.250000000,0.250000000,0.250000000,0.250000000,7,MSOX  260618C00005000
2026-06-09T00:00:00.000000000Z,35,28,704643558,0.070000000,0.070000000,0.070000000,0.070000000,1,MSOX  260618C00006000
2026-06-09T00:00:00.000000000Z,35,35,704643558,0.140000000,0.140000000,0.140000000,0.140000000,5,MSOX  260618C00006000
2026-06-09T00:00:00.000000000Z,35,26,704643558,0.100000000,0.100000000,0.100000000,0.100000000,5,MSOX  260618C00006000
2026-06-09T00:00:00.000000000Z,35,22,704647600,0.050000000,0.050000000,0.050000000,0.050000000,2,MSOX  260618P00003000
2026-06-09T00:00:00.000000000Z,35,26,704647600,0.050000000,0.050000000,0.050000000,0.050000000,2,MSOX  260618P00003000
2026-06-09T00:00:00.000000000Z,35,27,704643558,0.100000000,0.100000000,0.100000000,0.100000000,3,MSOX  260618C00006000
2026-06-10T00:00:00.000000000Z,35,26,687866168,1.120000000,1.120000000,1.120000000,1.120000000,110,MSOX  260821P00004000
2026-06-10T00:00:00.000000000Z,35,22,704648592,0.130000000,0.130000000,0.130000000,0.130000000,2,MSOX  260618C00005000
2026-06-10T00:00:00.000000000Z,35,37,704643528,0.300000000,0.400000000,0.300000000,0.400000000,312,MSOX  260618P00004000
2026-06-10T00:00:00.000000000Z,35,35,704643528,0.300000000,0.300000000,0.300000000,0.300000000,1,MSOX  260618P00004000
2026-06-10T00:00:00.000000000Z,35,26,704645513,1.120000000,1.120000000,1.120000000,1.120000000,110,MSOX  260618P00005000
2026-06-10T00:00:00.000000000Z,35,26,704643528,0.400000000,0.400000000,0.350000000,0.350000000,2,MSOX  260618P00004000
2026-06-10T00:00:00.000000000Z,35,24,687866368,0.290000000,0.290000000,0.290000000,0.290000000,5,MSOX  260717P00003000
2026-06-10T00:00:00.000000000Z,35,26,687866708,1.660000000,1.660000000,1.660000000,1.660000000,2,MSOX  270115C00006000
2026-06-10T00:00:00.000000000Z,35,36,687867549,3.050000000,3.050000000,3.050000000,3.050000000,1,MSOX  270115C00001000
2026-06-10T00:00:00.000000000Z,35,35,687869919,19.430000000,19.430000000,19.430000000,19.430000000,4,MSOX  270115P00023000
2026-06-10T00:00:00.000000000Z,35,35,687869397,1.190000000,1.190000000,1.190000000,1.190000000,1,MSOX  260821C00004000
2026-06-10T00:00:00.000000000Z,35,21,687870163,1.460000000,1.460000000,1.460000000,1.460000000,2,MSOX  260821C00003000
2026-06-10T00:00:00.000000000Z,35,26,687870163,1.500000000,1.500000000,1.500000000,1.500000000,1,MSOX  260821C00003000
2026-06-10T00:00:00.000000000Z,35,22,687866734,1.060000000,1.060000000,1.050000000,1.050000000,32,MSOX  270115C00010000
2026-06-10T00:00:00.000000000Z,35,22,687869397,1.030000000,1.030000000,0.970000000,0.970000000,4,MSOX  260821C00004000
2026-06-10T00:00:00.000000000Z,35,20,704643528,0.350000000,0.350000000,0.350000000,0.350000000,3,MSOX  260618P00004000
2026-06-10T00:00:00.000000000Z,35,26,704644401,1.900000000,1.900000000,1.900000000,1.900000000,1,MSOX  261120C00003000
2026-06-10T00:00:00.000000000Z,35,35,704645495,0.450000000,0.450000000,0.450000000,0.450000000,1,MSOX  261120P00002000
2026-06-10T00:00:00.000000000Z,35,27,704647538,0.450000000,0.450000000,0.450000000,0.450000000,3,MSOX  260618C00004000
2026-06-10T00:00:00.000000000Z,35,28,704647538,0.260000000,0.260000000,0.260000000,0.260000000,75,MSOX  260618C00004000
2026-06-10T00:00:00.000000000Z,35,37,704644524,1.000000000,1.000000000,0.900000000,0.900000000,30,MSOX  260618C00003000
2026-06-10T00:00:00.000000000Z,35,28,687869397,1.050000000,1.050000000,1.050000000,1.050000000,29,MSOX  260821C00004000
2026-06-10T00:00:00.000000000Z,35,20,687869907,1.490000000,1.490000000,1.490000000,1.490000000,1,MSOX  270115C00005000
2026-06-10T00:00:00.000000000Z,35,22,704647538,0.270000000,0.270000000,0.270000000,0.270000000,2,MSOX  260618C00004000
2026-06-10T00:00:00.000000000Z,35,37,704647538,0.300000000,0.300000000,0.250000000,0.250000000,56,MSOX  260618C00004000
2026-06-10T00:00:00.000000000Z,35,20,704647538,0.450000000,0.450000000,0.450000000,0.450000000,2,MSOX  260618C00004000
2026-06-10T00:00:00.000000000Z,35,28,704644524,1.020000000,1.020000000,1.020000000,1.020000000,29,MSOX  260618C00003000
2026-06-10T00:00:00.000000000Z,35,21,704645522,0.100000000,0.100000000,0.100000000,0.100000000,1,MSOX  260618C00006000
2026-06-10T00:00:00.000000000Z,35,26,704643682,3.190000000,3.190000000,3.190000000,3.190000000,1,MSOX  261016C00001000
2026-06-10T00:00:00.000000000Z,35,22,687869107,1.050000000,1.050000000,1.040000000,1.040000000,32,MSOX  270115C00011000
2026-06-10T00:00:00.000000000Z,35,21,704647538,0.340000000,0.340000000,0.340000000,0.340000000,2,MSOX  260618C00004000
2026-06-10T00:00:00.000000000Z,35,24,704645522,0.100000000,0.100000000,0.100000000,0.100000000,4,MSOX  260618C00006000
2026-06-10T00:00:00.000000000Z,35,20,704644439,1.670000000,1.670000000,1.670000000,1.670000000,2,MSOX  261120C00004000
2026-06-10T00:00:00.000000000Z,35,61,704646584,0.900000000,0.900000000,0.900000000,0.900000000,1,MSOX  261120C00009000
2026-06-10T00:00:00.000000000Z,35,26,704647538,0.450000000,0.450000000,0.300000000,0.300000000,51,MSOX  260618C00004000
2026-06-10T00:00:00.000000000Z,35,35,704643682,3.000000000,3.000000000,3.000000000,3.000000000,1,MSOX  261016C00001000
2026-06-10T00:00:00.000000000Z,35,35,704646579,2.950000000,3.140000000,2.950000000,3.140000000,2,MSOX  260618C00001000
2026-06-10T00:00:00.000000000Z,35,36,704643528,0.350000000,0.350000000,0.350000000,0.350000000,1,MSOX  260618P00004000
2026-06-11T00:00:00.000000000Z,35,22,687868332,0.940000000,0.950000000,0.910000000,0.930000000,30,MSOX  270115C00010000
2026-06-11T00:00:00.000000000Z,35,37,687867980,0.400000000,0.400000000,0.300000000,0.350000000,5,MSOX  260717C00005000
2026-06-11T00:00:00.000000000Z,35,24,687867980,0.330000000,0.330000000,0.330000000,0.330000000,10,MSOX  260717C00005000
2026-06-11T00:00:00.000000000Z,35,27,687870497,0.590000000,0.600000000,0.590000000,0.600000000,50,MSOX  260717C00004000
2026-06-11T00:00:00.000000000Z,35,26,687868332,0.800000000,0.800000000,0.800000000,0.800000000,1,MSOX  270115C00010000
2026-06-11T00:00:00.000000000Z,35,28,704644497,0.180000000,0.180000000,0.180000000,0.180000000,10,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,35,704646541,0.050000000,0.050000000,0.050000000,0.050000000,2,MSOX  260618C00005000
2026-06-11T00:00:00.000000000Z,35,35,704647579,1.820000000,1.820000000,1.820000000,1.820000000,2,MSOX  261120C00003000
2026-06-11T00:00:00.000000000Z,35,31,704644497,0.150000000,0.150000000,0.150000000,0.150000000,3,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,37,704648664,0.050000000,0.050000000,0.050000000,0.050000000,4,MSOX  260618P00003000
2026-06-11T00:00:00.000000000Z,35,21,704646541,0.050000000,0.050000000,0.050000000,0.050000000,1,MSOX  260618C00005000
2026-06-11T00:00:00.000000000Z,35,35,704644497,0.250000000,0.250000000,0.170000000,0.220000000,54,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,35,704646532,1.200000000,1.200000000,1.200000000,1.200000000,60,MSOX  261120C00005000
2026-06-11T00:00:00.000000000Z,35,26,704645051,1.200000000,1.200000000,1.200000000,1.200000000,3,MSOX  261218C00006000
2026-06-11T00:00:00.000000000Z,35,20,704647640,0.570000000,0.570000000,0.570000000,0.570000000,20,MSOX  260618P00004000
2026-06-11T00:00:00.000000000Z,35,26,687867980,0.350000000,0.350000000,0.350000000,0.350000000,1,MSOX  260717C00005000
2026-06-11T00:00:00.000000000Z,35,35,687869623,0.270000000,0.270000000,0.270000000,0.270000000,1,MSOX  260717C00006000
2026-06-11T00:00:00.000000000Z,35,21,687868358,1.500000000,1.500000000,1.500000000,1.500000000,2,MSOX  270115C00004000
2026-06-11T00:00:00.000000000Z,35,22,687865937,0.810000000,0.810000000,0.780000000,0.800000000,30,MSOX  270115C00011000
2026-06-11T00:00:00.000000000Z,35,32,687867980,0.350000000,0.350000000,0.350000000,0.350000000,30,MSOX  260717C00005000
2026-06-11T00:00:00.000000000Z,35,29,687870240,0.850000000,0.850000000,0.850000000,0.850000000,5,MSOX  260821C00004000
2026-06-11T00:00:00.000000000Z,35,28,687867980,0.350000000,0.350000000,0.350000000,0.350000000,7,MSOX  260717C00005000
2026-06-11T00:00:00.000000000Z,35,36,704644497,0.170000000,0.170000000,0.170000000,0.170000000,1,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,34,704644497,0.200000000,0.200000000,0.200000000,0.200000000,2,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,26,704647640,0.500000000,0.600000000,0.500000000,0.600000000,100,MSOX  260618P00004000
2026-06-11T00:00:00.000000000Z,35,26,704644497,0.170000000,0.200000000,0.130000000,0.200000000,142,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,21,704644497,0.180000000,0.180000000,0.180000000,0.180000000,2,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,27,704644497,0.250000000,0.250000000,0.250000000,0.250000000,2,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,35,704643541,0.700000000,0.740000000,0.700000000,0.740000000,11,MSOX  260618C00003000
2026-06-11T00:00:00.000000000Z,35,24,704647640,0.400000000,0.400000000,0.400000000,0.400000000,1,MSOX  260618P00004000
2026-06-11T00:00:00.000000000Z,35,31,687870240,0.850000000,0.850000000,0.850000000,0.850000000,20,MSOX  260821C00004000
2026-06-11T00:00:00.000000000Z,35,37,687870497,0.500000000,0.500000000,0.500000000,0.500000000,24,MSOX  260717C00004000
2026-06-11T00:00:00.000000000Z,35,28,687869623,0.350000000,0.350000000,0.350000000,0.350000000,13,MSOX  260717C00006000
2026-06-11T00:00:00.000000000Z,35,27,687866128,0.150000000,0.150000000,0.150000000,0.150000000,200,MSOX  260821P00002000
2026-06-11T00:00:00.000000000Z,35,24,704644497,0.130000000,0.250000000,0.130000000,0.250000000,10,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,35,704645051,1.180000000,1.180000000,1.180000000,1.180000000,5,MSOX  261218C00006000
2026-06-11T00:00:00.000000000Z,35,37,704644497,0.200000000,0.200000000,0.150000000,0.200000000,67,MSOX  260618C00004000
2026-06-11T00:00:00.000000000Z,35,22,687870244,0.610000000,0.610000000,0.610000000,0.610000000,50,MSOX  260821C00005000
2026-06-11T00:00:00.000000000Z,35,26,687868946,16.250000000,16.490000000,16.250000000,16.490000000,2,MSOX  260821P00020000
2026-06-11T00:00:00.000000000Z,35,26,687870240,0.800000000,0.800000000,0.800000000,0.800000000,1,MSOX  260821C00004000
2026-06-11T00:00:00.000000000Z,35,26,687870244,0.650000000,0.650000000,0.650000000,0.650000000,4,MSOX  260821C00005000
2026-06-11T00:00:00.000000000Z,35,26,687865937,0.670000000,0.670000000,0.670000000,0.670000000,1,MSOX  270115C00011000
2026-06-11T00:00:00.000000000Z,35,37,704646541,0.050000000,0.050000000,0.050000000,0.050000000,11,MSOX  260618C00005000
2026-06-11T00:00:00.000000000Z,35,28,704643541,0.880000000,0.880000000,0.880000000,0.880000000,1,MSOX  260618C00003000
2026-06-11T00:00:00.000000000Z,35,35,704644558,1.650000000,1.800000000,1.650000000,1.800000000,4,MSOX  260618C00002000
2026-06-11T00:00:00.000000000Z,35,34,704645533,2.350000000,2.350000000,2.350000000,2.350000000,125,MSOX  261120P00005000
2026-06-12T00:00:00.000000000Z,35,35,687870143,1.110000000,1.110000000,1.110000000,1.110000000,1,MSOX  270115C00006000
2026-06-12T00:00:00.000000000Z,35,37,687867818,0.800000000,0.800000000,0.700000000,0.700000000,2,MSOX  260821C00004000
2026-06-12T00:00:00.000000000Z,35,22,687869301,0.770000000,0.820000000,0.770000000,0.770000000,45,MSOX  270115C00011000
2026-06-12T00:00:00.000000000Z,35,37,687868884,0.550000000,0.550000000,0.550000000,0.550000000,2,MSOX  260717C00004000
2026-06-12T00:00:00.000000000Z,35,20,687870105,1.100000000,1.100000000,1.100000000,1.100000000,1,MSOX  270115C00007000
2026-06-12T00:00:00.000000000Z,35,26,687867032,16.430000000,16.430000000,16.430000000,16.430000000,1,MSOX  260821P00020000
2026-06-12T00:00:00.000000000Z,35,35,687868884,0.530000000,0.530000000,0.470000000,0.470000000,51,MSOX  260717C00004000
2026-06-12T00:00:00.000000000Z,35,35,687869886,10.430000000,10.600000000,10.430000000,10.600000000,2,MSOX  260821P00014000
2026-06-12T00:00:00.000000000Z,35,35,687869715,0.200000000,0.200000000,0.200000000,0.200000000,1,MSOX  260717C00006000
2026-06-12T00:00:00.000000000Z,35,35,687869302,0.350000000,0.350000000,0.350000000,0.350000000,1,MSOX  270115C00023000
2026-06-12T00:00:00.000000000Z,35,22,687866363,1.000000000,1.000000000,0.890000000,0.890000000,2,MSOX  260717C00003000
2026-06-12T00:00:00.000000000Z,35,37,687869302,0.350000000,0.350000000,0.350000000,0.350000000,2,MSOX  270115C00023000
2026-06-12T00:00:00.000000000Z,35,37,687867201,0.300000000,0.350000000,0.300000000,0.350000000,3,MSOX  260717P00003000
2026-06-12T00:00:00.000000000Z,35,37,704644614,0.200000000,0.200000000,0.100000000,0.100000000,8,MSOX  260618C00004000
2026-06-12T00:00:00.000000000Z,35,20,704647556,2.150000000,2.150000000,2.150000000,2.150000000,1,MSOX  261120C00002000
2026-06-12T00:00:00.000000000Z,35,35,704644562,1.680000000,2.100000000,1.680000000,2.100000000,2,MSOX  260618C00002000
2026-06-12T00:00:00.000000000Z,35,20,704645588,0.500000000,0.500000000,0.500000000,0.500000000,1,MSOX  260618C00003000
2026-06-12T00:00:00.000000000Z,35,35,704648691,5.430000000,5.550000000,5.430000000,5.550000000,2,MSOX  260618P00009000
2026-06-12T00:00:00.000000000Z,35,20,704644614,0.070000000,0.070000000,0.070000000,0.070000000,2,MSOX  260618C00004000
2026-06-12T00:00:00.000000000Z,35,28,704645588,0.570000000,0.570000000,0.570000000,0.570000000,2,MSOX  260618C00003000
2026-06-12T00:00:00.000000000Z,35,26,704648681,0.030000000,0.030000000,0.030000000,0.030000000,1,MSOX  260618C00005000
2026-06-12T00:00:00.000000000Z,35,26,687870734,19.430000000,19.430000000,19.430000000,19.430000000,1,MSOX  260821P00023000
2026-06-12T00:00:00.000000000Z,35,26,687868163,17.640000000,17.640000000,17.640000000,17.640000000,1,MSOX  260821P00021000
2026-06-12T00:00:00.000000000Z,35,36,687867032,16.550000000,16.550000000,16.550000000,16.550000000,1,MSOX  260821P00020000
2026-06-12T00:00:00.000000000Z,35,20,687869715,0.190000000,0.190000000,0.190000000,0.190000000,1,MSOX  260717C00006000
2026-06-12T00:00:00.000000000Z,35,35,687869887,14.420000000,14.420000000,14.420000000,14.420000000,1,MSOX  260821P00018000
2026-06-12T00:00:00.000000000Z,35,36,687868078,0.860000000,0.910000000,0.860000000,0.910000000,10,MSOX  260717P00004000
2026-06-12T00:00:00.000000000Z,35,22,687867037,1.170000000,1.170000000,1.100000000,1.130000000,3,MSOX  260821C00003000
2026-06-12T00:00:00.000000000Z,35,35,687868163,17.430000000,17.430000000,17.430000000,17.430000000,1,MSOX  260821P00021000
2026-06-12T00:00:00.000000000Z,35,22,687865876,0.780000000,0.890000000,0.780000000,0.780000000,88,MSOX  270115C00010000
2026-06-12T00:00:00.000000000Z,35,35,687866498,15.690000000,15.690000000,15.690000000,15.690000000,1,MSOX  260821P00019000
2026-06-12T00:00:00.000000000Z,35,26,687866498,15.430000000,15.430000000,15.430000000,15.430000000,1,MSOX  260821P00019000
2026-06-12T00:00:00.000000000Z,35,22,687868409,0.870000000,0.900000000,0.870000000,0.870000000,43,MSOX  270115C00009000
2026-06-12T00:00:00.000000000Z,35,26,687867201,0.300000000,0.350000000,0.300000000,0.350000000,2,MSOX  260717P00003000
2026-06-12T00:00:00.000000000Z,35,35,704646058,6.680000000,6.680000000,6.680000000,6.680000000,1,MSOX  260618P00010000
2026-06-12T00:00:00.000000000Z,35,22,704645588,0.730000000,0.730000000,0.660000000,0.660000000,2,MSOX  260618C00003000
2026-06-12T00:00:00.000000000Z,35,21,687869715,0.180000000,0.180000000,0.180000000,0.180000000,1,MSOX  260717C00006000
2026-06-12T00:00:00.000000000Z,35,26,687869887,14.700000000,14.700000000,14.700000000,14.700000000,1,MSOX  260821P00018000
2026-06-12T00:00:00.000000000Z,35,35,687867201,0.320000000,0.350000000,0.320000000,0.350000000,2,MSOX  260717P00003000
